,date,teh,Point0_average,Point0_median,Point0_std,Point0_lat,Point0_lon,Point1_average,Point1_median,Point1_std,Point1_lat,Point1_lon,Point2_average,Point2_median,Point2_std,Point2_lat,Point2_lon,Point3_average,Point3_median,Point3_std,Point3_lat,Point3_lon,Point4_average,Point4_median,Point4_std,Point4_lat,Point4_lon,Point5_average,Point5_median,Point5_std,Point5_lat,Point5_lon,Point6_average,Point6_median,Point6_std,Point6_lat,Point6_lon,Point7_average,Point7_median,Point7_std,Point7_lat,Point7_lon,Point8_average,Point8_median,Point8_std,Point8_lat,Point8_lon,Point9_average,Point9_median,Point9_std,Point9_lat,Point9_lon,Point10_average,Point10_median,Point10_std,Point10_lat,Point10_lon,Point11_average,Point11_median,Point11_std,Point11_lat,Point11_lon,Point12_average,Point12_median,Point12_std,Point12_lat,Point12_lon,Point13_average,Point13_median,Point13_std,Point13_lat,Point13_lon,Point14_average,Point14_median,Point14_std,Point14_lat,Point14_lon,Point15_average,Point15_median,Point15_std,Point15_lat,Point15_lon,Point16_average,Point16_median,Point16_std,Point16_lat,Point16_lon,Point17_average,Point17_median,Point17_std,Point17_lat,Point17_lon,Point18_average,Point18_median,Point18_std,Point18_lat,Point18_lon,Point19_average,Point19_median,Point19_std,Point19_lat,Point19_lon,Point20_average,Point20_median,Point20_std,Point20_lat,Point20_lon,Point21_average,Point21_median,Point21_std,Point21_lat,Point21_lon,Point22_average,Point22_median,Point22_std,Point22_lat,Point22_lon,Point23_average,Point23_median,Point23_std,Point23_lat,Point23_lon,Point24_average,Point24_median,Point24_std,Point24_lat,Point24_lon,Point25_average,Point25_median,Point25_std,Point25_lat,Point25_lon,Point26_average,Point26_median,Point26_std,Point26_lat,Point26_lon
0,200501,bahawalnagar,7.711431e-06,0.0,5.9292583e-05,29.929705600000023,72.997855,6.6449566e-06,0.0,4.8623708e-05,29.679705600000023,73.247855,1.0254563e-05,0.0,7.1814466e-05,29.929705600000023,73.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,chishtian,2.625168e-06,0.0,2.2888038e-05,29.429705600000023,72.747855,3.773679e-06,0.0,2.6585396e-05,29.679705600000023,72.747855,5.1682996e-06,0.0,3.847634e-05,29.679705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,fort abbas,1.968876e-06,0.0,2.2734619e-05,28.929705600000023,72.497855,1.8868395e-06,0.0,2.328551e-05,29.179705600000023,72.497855,1.804803e-06,0.0,1.916426e-05,29.179705600000023,72.747855,1.3946205e-06,0.0,1.3164494e-05,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,haroonabad,1.3946205e-06,0.0,1.3164494e-05,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,minchinabad,1.7145629e-05,0.0,0.00012158305,30.179705600000023,73.497855,2.1165417e-05,0.0,0.00013382112,30.179705600000023,73.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,ahmadpur east,2.2149854e-06,0.0,2.6853768e-05,29.179705600000023,70.997855,2.2149854e-06,0.0,2.3893755e-05,29.179705600000023,71.247855,2.2149854e-06,0.0,1.7904078e-05,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,bahawalpur,2.2149854e-06,0.0,1.7904078e-05,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,hasilpur,2.789241e-06,0.0,3.4697852e-05,29.429705600000023,72.497855,4.8401535e-06,0.0,3.9797684e-05,29.679705600000023,72.497855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,khairpur tamewali,3.117387e-06,0.0,2.492344e-05,29.429705600000023,71.997855,5.250336e-06,0.0,3.8400096e-05,29.679705600000023,72.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200501,yazman,6.56292e-07,0.0,9.470864e-06,28.179705600000023,70.997855,1.476657e-06,0.0,1.9707208e-05,28.429705600000023,70.997855,2.0509126e-06,0.0,2.7420203e-05,28.679705600000023,70.997855,4.92219e-07,0.0,6.3098814e-06,27.929705600000023,71.247855,4.92219e-07,0.0,8.358065e-06,28.179705600000023,71.247855,1.5586935e-06,0.0,2.7452577e-05,28.429705600000023,71.247855,1.5586935e-06,0.0,2.436014e-05,28.679705600000023,71.247855,2.5431316e-06,0.0,3.2093685e-05,28.929705600000023,71.247855,1.148511e-06,0.0,1.7581859e-05,27.929705600000023,71.497855,3.28146e-07,0.0,8.944612e-06,28.179705600000023,71.497855,4.101825e-07,0.0,5.9060585e-06,28.429705600000023,71.497855,1.476657e-06,0.0,2.9984982e-05,28.679705600000023,71.497855,1.7227665e-06,0.0,2.3082308e-05,28.929705600000023,71.497855,1.64073e-06,0.0,2.0926866e-05,27.929705600000023,71.747855,8.20365e-07,0.0,1.0931498e-05,28.179705600000023,71.747855,4.92219e-07,0.0,7.0589535e-06,28.429705600000023,71.747855,1.3946205e-06,0.0,1.683628e-05,28.679705600000023,71.747855,2.132949e-06,0.0,2.5026913e-05,28.929705600000023,71.747855,2.297022e-06,0.0,2.6376489e-05,29.179705600000023,71.747855,4.92219e-07,0.0,6.3098814e-06,28.429705600000023,71.997855,9.024015e-07,0.0,1.15921375e-05,28.679705600000023,71.997855,1.968876e-06,0.0,2.160537e-05,28.929705600000023,71.997855,2.132949e-06,0.0,2.1589787e-05,29.179705600000023,71.997855,8.20365e-07,0.0,9.458065e-06,28.679705600000023,72.247855,1.7227665e-06,0.0,2.0313106e-05,28.929705600000023,72.247855,2.132949e-06,0.0,2.3584886e-05,29.179705600000023,72.247855,3.117387e-06,0.0,2.7953627e-05,29.429705600000023,72.247855
