,date,teh,Point0_average,Point0_median,Point0_std,Point0_lat,Point0_lon,Point1_average,Point1_median,Point1_std,Point1_lat,Point1_lon,Point2_average,Point2_median,Point2_std,Point2_lat,Point2_lon,Point3_average,Point3_median,Point3_std,Point3_lat,Point3_lon,Point4_average,Point4_median,Point4_std,Point4_lat,Point4_lon,Point5_average,Point5_median,Point5_std,Point5_lat,Point5_lon,Point6_average,Point6_median,Point6_std,Point6_lat,Point6_lon,Point7_average,Point7_median,Point7_std,Point7_lat,Point7_lon,Point8_average,Point8_median,Point8_std,Point8_lat,Point8_lon,Point9_average,Point9_median,Point9_std,Point9_lat,Point9_lon,Point10_average,Point10_median,Point10_std,Point10_lat,Point10_lon,Point11_average,Point11_median,Point11_std,Point11_lat,Point11_lon,Point12_average,Point12_median,Point12_std,Point12_lat,Point12_lon,Point13_average,Point13_median,Point13_std,Point13_lat,Point13_lon,Point14_average,Point14_median,Point14_std,Point14_lat,Point14_lon,Point15_average,Point15_median,Point15_std,Point15_lat,Point15_lon,Point16_average,Point16_median,Point16_std,Point16_lat,Point16_lon,Point17_average,Point17_median,Point17_std,Point17_lat,Point17_lon,Point18_average,Point18_median,Point18_std,Point18_lat,Point18_lon,Point19_average,Point19_median,Point19_std,Point19_lat,Point19_lon,Point20_average,Point20_median,Point20_std,Point20_lat,Point20_lon,Point21_average,Point21_median,Point21_std,Point21_lat,Point21_lon,Point22_average,Point22_median,Point22_std,Point22_lat,Point22_lon,Point23_average,Point23_median,Point23_std,Point23_lat,Point23_lon,Point24_average,Point24_median,Point24_std,Point24_lat,Point24_lon,Point25_average,Point25_median,Point25_std,Point25_lat,Point25_lon,Point26_average,Point26_median,Point26_std,Point26_lat,Point26_lon
0,199401,bahawalnagar,1.7473774e-05,0.0,0.00010750122,29.929705600000023,72.997855,2.3708548e-05,0.0,0.0001768279,29.679705600000023,73.247855,1.854025e-05,0.0,0.00012992581,29.929705600000023,73.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,chishtian,1.6325264e-05,0.0,0.00010214539,29.429705600000023,72.747855,1.3043804e-05,0.0,8.033845e-05,29.679705600000023,72.747855,1.8212104e-05,0.0,0.00012259744,29.679705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,fort abbas,1.689952e-05,0.0,0.00012484769,28.929705600000023,72.497855,1.5176753e-05,0.0,0.00010128951,29.179705600000023,72.497855,1.7309701e-05,0.0,0.000114211754,29.179705600000023,72.747855,2.0263016e-05,0.0,0.00012209079,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,haroonabad,2.0263016e-05,0.0,0.00012209079,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,minchinabad,1.7637847e-05,0.0,0.00011037049,30.179705600000023,73.497855,2.1493563e-05,0.0,0.00011665337,30.179705600000023,73.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,ahmadpur east,1.4684533e-05,0.0,0.000107685366,29.179705600000023,70.997855,1.4684533e-05,0.0,0.00010675137,29.179705600000023,71.247855,1.312584e-05,0.0,9.481943e-05,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,bahawalpur,1.312584e-05,0.0,9.481943e-05,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,hasilpur,1.2387512e-05,0.0,7.523168e-05,29.429705600000023,72.497855,1.0172526e-05,0.0,5.9427955e-05,29.679705600000023,72.497855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,khairpur tamewali,1.0254563e-05,0.0,7.3536874e-05,29.429705600000023,71.997855,9.762343e-06,0.0,5.6872002e-05,29.679705600000023,72.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199401,yazman,5.742555e-07,0.0,5.892369e-06,28.179705600000023,70.997855,4.0197883e-06,0.0,4.232503e-05,28.429705600000023,70.997855,6.891066e-06,0.0,6.394049e-05,28.679705600000023,70.997855,9.84438e-07,0.0,1.0449274e-05,27.929705600000023,71.247855,1.64073e-06,0.0,1.5087581e-05,28.179705600000023,71.247855,4.8401535e-06,0.0,4.985113e-05,28.429705600000023,71.247855,7.219212e-06,0.0,6.8590365e-05,28.679705600000023,71.247855,1.1977329e-05,0.0,9.433656e-05,28.929705600000023,71.247855,8.20365e-08,0.0,2.236153e-06,27.929705600000023,71.497855,1.8868395e-06,0.0,2.554156e-05,28.179705600000023,71.497855,4.594044e-06,0.0,4.4291206e-05,28.429705600000023,71.497855,8.20365e-06,0.0,7.218168e-05,28.679705600000023,71.497855,1.1895292e-05,0.0,9.276812e-05,28.929705600000023,71.497855,6.56292e-07,0.0,1.0475004e-05,27.929705600000023,71.747855,2.297022e-06,0.0,2.0132233e-05,28.179705600000023,71.747855,5.6605186e-06,0.0,5.193105e-05,28.429705600000023,71.747855,1.0664745e-05,0.0,8.807633e-05,28.679705600000023,71.747855,1.2797694e-05,0.0,9.326738e-05,28.929705600000023,71.747855,1.2305475e-05,0.0,9.165545e-05,29.179705600000023,71.747855,6.6449566e-06,0.0,5.792817e-05,28.429705600000023,71.997855,1.1813256e-05,0.0,9.656028e-05,28.679705600000023,71.997855,1.2715657e-05,0.0,9.8016244e-05,28.929705600000023,71.997855,1.2469548e-05,0.0,8.5879015e-05,29.179705600000023,71.997855,1.2879731e-05,0.0,0.00010920753,28.679705600000023,72.247855,1.4274351e-05,0.0,0.00011213558,28.929705600000023,72.247855,1.3453986e-05,0.0,9.039275e-05,29.179705600000023,72.247855,1.0746781e-05,0.0,6.735067e-05,29.429705600000023,72.247855
