,date,teh,Point0_average,Point0_median,Point0_std,Point0_lat,Point0_lon,Point1_average,Point1_median,Point1_std,Point1_lat,Point1_lon,Point2_average,Point2_median,Point2_std,Point2_lat,Point2_lon,Point3_average,Point3_median,Point3_std,Point3_lat,Point3_lon,Point4_average,Point4_median,Point4_std,Point4_lat,Point4_lon,Point5_average,Point5_median,Point5_std,Point5_lat,Point5_lon,Point6_average,Point6_median,Point6_std,Point6_lat,Point6_lon,Point7_average,Point7_median,Point7_std,Point7_lat,Point7_lon,Point8_average,Point8_median,Point8_std,Point8_lat,Point8_lon,Point9_average,Point9_median,Point9_std,Point9_lat,Point9_lon,Point10_average,Point10_median,Point10_std,Point10_lat,Point10_lon,Point11_average,Point11_median,Point11_std,Point11_lat,Point11_lon,Point12_average,Point12_median,Point12_std,Point12_lat,Point12_lon,Point13_average,Point13_median,Point13_std,Point13_lat,Point13_lon,Point14_average,Point14_median,Point14_std,Point14_lat,Point14_lon,Point15_average,Point15_median,Point15_std,Point15_lat,Point15_lon,Point16_average,Point16_median,Point16_std,Point16_lat,Point16_lon,Point17_average,Point17_median,Point17_std,Point17_lat,Point17_lon,Point18_average,Point18_median,Point18_std,Point18_lat,Point18_lon,Point19_average,Point19_median,Point19_std,Point19_lat,Point19_lon,Point20_average,Point20_median,Point20_std,Point20_lat,Point20_lon,Point21_average,Point21_median,Point21_std,Point21_lat,Point21_lon,Point22_average,Point22_median,Point22_std,Point22_lat,Point22_lon,Point23_average,Point23_median,Point23_std,Point23_lat,Point23_lon,Point24_average,Point24_median,Point24_std,Point24_lat,Point24_lon,Point25_average,Point25_median,Point25_std,Point25_lat,Point25_lon,Point26_average,Point26_median,Point26_std,Point26_lat,Point26_lon
0,201401,bahawalnagar,285.99387,285.75,4.934462,29.929705600000023,72.997855,285.89456,285.5,4.9298944,29.679705600000023,73.247855,285.9738,285.875,4.884302,29.929705600000023,73.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,chishtian,286.02612,285.875,4.9949565,29.429705600000023,72.747855,286.00934,285.6875,4.990025,29.679705600000023,72.747855,285.9768,285.625,4.9226856,29.679705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,fort abbas,286.71405,286.5,5.208956,28.929705600000023,72.497855,286.49832,286.3125,5.159389,29.179705600000023,72.497855,286.25656,286.03125,5.042636,29.179705600000023,72.747855,286.04227,285.6875,5.020526,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,haroonabad,286.04227,285.6875,5.020526,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,minchinabad,285.81024,285.75,4.6972747,30.179705600000023,73.497855,285.7574,285.8125,4.6681757,30.179705600000023,73.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,ahmadpur east,287.02924,286.625,5.178611,29.179705600000023,70.997855,286.49564,286.0625,5.190583,29.179705600000023,71.247855,286.6345,286.125,5.207325,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,bahawalpur,286.6345,286.125,5.207325,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,hasilpur,286.24075,286.0625,5.0641856,29.429705600000023,72.497855,286.12994,285.78125,5.029803,29.679705600000023,72.497855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,khairpur tamewali,286.42743,286.25,5.1293893,29.429705600000023,71.997855,286.33896,286.0,5.075608,29.679705600000023,72.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,201401,yazman,287.45807,287.25,5.5731916,28.179705600000023,70.997855,287.07275,286.75,5.539344,28.429705600000023,70.997855,286.59332,286.25,5.3982105,28.679705600000023,70.997855,287.26807,286.875,5.5767913,27.929705600000023,71.247855,287.36877,287.03125,5.5153027,28.179705600000023,71.247855,287.2999,286.96875,5.485857,28.429705600000023,71.247855,286.85056,286.5625,5.3459644,28.679705600000023,71.247855,286.47086,286.15625,5.1790853,28.929705600000023,71.247855,287.24832,286.875,5.468061,27.929705600000023,71.497855,287.25278,286.875,5.521189,28.179705600000023,71.497855,287.26822,286.9375,5.4676948,28.429705600000023,71.497855,287.08646,286.8125,5.349908,28.679705600000023,71.497855,286.94177,286.75,5.1824417,28.929705600000023,71.497855,287.16263,286.84375,5.4604235,27.929705600000023,71.747855,287.09485,286.6875,5.4984994,28.179705600000023,71.747855,287.1318,286.78125,5.421692,28.429705600000023,71.747855,287.04443,286.71875,5.351874,28.679705600000023,71.747855,286.84735,286.40625,5.211672,28.929705600000023,71.747855,286.68002,286.53125,5.149139,29.179705600000023,71.747855,287.0185,286.75,5.4073334,28.429705600000023,71.997855,286.93372,286.59375,5.3385463,28.679705600000023,71.997855,286.72086,286.4375,5.2736626,28.929705600000023,71.997855,286.55527,286.4375,5.173783,29.179705600000023,71.997855,286.89844,286.59375,5.3091073,28.679705600000023,72.247855,286.72882,286.5625,5.2547126,28.929705600000023,72.247855,286.59863,286.375,5.194887,29.179705600000023,72.247855,286.45178,286.1875,5.0972314,29.429705600000023,72.247855
