,date,teh,Point0_average,Point0_median,Point0_std,Point0_lat,Point0_lon,Point1_average,Point1_median,Point1_std,Point1_lat,Point1_lon,Point2_average,Point2_median,Point2_std,Point2_lat,Point2_lon,Point3_average,Point3_median,Point3_std,Point3_lat,Point3_lon,Point4_average,Point4_median,Point4_std,Point4_lat,Point4_lon,Point5_average,Point5_median,Point5_std,Point5_lat,Point5_lon,Point6_average,Point6_median,Point6_std,Point6_lat,Point6_lon,Point7_average,Point7_median,Point7_std,Point7_lat,Point7_lon,Point8_average,Point8_median,Point8_std,Point8_lat,Point8_lon,Point9_average,Point9_median,Point9_std,Point9_lat,Point9_lon,Point10_average,Point10_median,Point10_std,Point10_lat,Point10_lon,Point11_average,Point11_median,Point11_std,Point11_lat,Point11_lon,Point12_average,Point12_median,Point12_std,Point12_lat,Point12_lon,Point13_average,Point13_median,Point13_std,Point13_lat,Point13_lon,Point14_average,Point14_median,Point14_std,Point14_lat,Point14_lon,Point15_average,Point15_median,Point15_std,Point15_lat,Point15_lon,Point16_average,Point16_median,Point16_std,Point16_lat,Point16_lon,Point17_average,Point17_median,Point17_std,Point17_lat,Point17_lon,Point18_average,Point18_median,Point18_std,Point18_lat,Point18_lon,Point19_average,Point19_median,Point19_std,Point19_lat,Point19_lon,Point20_average,Point20_median,Point20_std,Point20_lat,Point20_lon,Point21_average,Point21_median,Point21_std,Point21_lat,Point21_lon,Point22_average,Point22_median,Point22_std,Point22_lat,Point22_lon,Point23_average,Point23_median,Point23_std,Point23_lat,Point23_lon,Point24_average,Point24_median,Point24_std,Point24_lat,Point24_lon,Point25_average,Point25_median,Point25_std,Point25_lat,Point25_lon,Point26_average,Point26_median,Point26_std,Point26_lat,Point26_lon
0,200901,bahawalnagar,287.34357,286.90625,4.3564577,29.929705600000023,72.997855,287.25287,286.75,4.386714,29.679705600000023,73.247855,287.2763,286.8125,4.316975,29.929705600000023,73.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,chishtian,287.36014,287.0625,4.364996,29.429705600000023,72.747855,287.33685,286.90625,4.3804936,29.679705600000023,72.747855,287.36224,286.90625,4.341116,29.679705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,fort abbas,287.82098,287.90625,4.483805,28.929705600000023,72.497855,287.6007,287.5625,4.4247003,29.179705600000023,72.497855,287.51923,287.53125,4.3706164,29.179705600000023,72.747855,287.4548,287.375,4.4232526,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,haroonabad,287.4548,287.375,4.4232526,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,minchinabad,287.09174,286.78125,4.334144,30.179705600000023,73.497855,286.98663,286.78125,4.293691,30.179705600000023,73.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,ahmadpur east,288.08215,287.65625,4.37587,29.179705600000023,70.997855,287.71347,287.375,4.443534,29.179705600000023,71.247855,287.7281,287.40625,4.4375696,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,bahawalpur,287.7281,287.40625,4.4375696,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,hasilpur,287.38962,287.15625,4.367042,29.429705600000023,72.497855,287.29578,286.9375,4.391808,29.679705600000023,72.497855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,khairpur tamewali,287.6345,287.25,4.456024,29.429705600000023,71.997855,287.53964,287.34375,4.4796977,29.679705600000023,72.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,200901,yazman,288.4339,288.25,4.391649,28.179705600000023,70.997855,288.20834,288.15625,4.494294,28.429705600000023,70.997855,287.94104,287.75,4.469556,28.679705600000023,70.997855,288.61862,288.5,4.572479,27.929705600000023,71.247855,288.42365,288.25,4.4827332,28.179705600000023,71.247855,288.34256,288.25,4.503936,28.429705600000023,71.247855,288.05527,287.96875,4.4579916,28.679705600000023,71.247855,287.78168,287.5,4.4431424,28.929705600000023,71.247855,288.80804,288.78125,4.5744634,27.929705600000023,71.497855,288.50412,288.375,4.6323504,28.179705600000023,71.497855,288.34476,288.28125,4.5806985,28.429705600000023,71.497855,288.22656,288.125,4.5636373,28.679705600000023,71.497855,288.19263,288.0,4.524816,28.929705600000023,71.497855,288.74026,288.6875,4.607544,27.929705600000023,71.747855,288.46976,288.4375,4.6443205,28.179705600000023,71.747855,288.30066,288.3125,4.5548134,28.429705600000023,71.747855,288.1622,288.1875,4.5894556,28.679705600000023,71.747855,288.1272,288.125,4.6325593,28.929705600000023,71.747855,287.90088,287.625,4.489636,29.179705600000023,71.747855,288.27972,288.4375,4.5467334,28.429705600000023,71.997855,288.09308,288.25,4.570711,28.679705600000023,71.997855,287.91382,288.03125,4.616232,28.929705600000023,71.997855,287.68842,287.5,4.4427094,29.179705600000023,71.997855,288.06494,288.1875,4.547938,28.679705600000023,72.247855,287.81436,287.875,4.4906607,28.929705600000023,72.247855,287.65845,287.59375,4.425334,29.179705600000023,72.247855,287.60242,287.4375,4.4168835,29.429705600000023,72.247855
