,date,teh,Point0_average,Point0_median,Point0_std,Point0_lat,Point0_lon,Point1_average,Point1_median,Point1_std,Point1_lat,Point1_lon,Point2_average,Point2_median,Point2_std,Point2_lat,Point2_lon,Point3_average,Point3_median,Point3_std,Point3_lat,Point3_lon,Point4_average,Point4_median,Point4_std,Point4_lat,Point4_lon,Point5_average,Point5_median,Point5_std,Point5_lat,Point5_lon,Point6_average,Point6_median,Point6_std,Point6_lat,Point6_lon,Point7_average,Point7_median,Point7_std,Point7_lat,Point7_lon,Point8_average,Point8_median,Point8_std,Point8_lat,Point8_lon,Point9_average,Point9_median,Point9_std,Point9_lat,Point9_lon,Point10_average,Point10_median,Point10_std,Point10_lat,Point10_lon,Point11_average,Point11_median,Point11_std,Point11_lat,Point11_lon,Point12_average,Point12_median,Point12_std,Point12_lat,Point12_lon,Point13_average,Point13_median,Point13_std,Point13_lat,Point13_lon,Point14_average,Point14_median,Point14_std,Point14_lat,Point14_lon,Point15_average,Point15_median,Point15_std,Point15_lat,Point15_lon,Point16_average,Point16_median,Point16_std,Point16_lat,Point16_lon,Point17_average,Point17_median,Point17_std,Point17_lat,Point17_lon,Point18_average,Point18_median,Point18_std,Point18_lat,Point18_lon,Point19_average,Point19_median,Point19_std,Point19_lat,Point19_lon,Point20_average,Point20_median,Point20_std,Point20_lat,Point20_lon,Point21_average,Point21_median,Point21_std,Point21_lat,Point21_lon,Point22_average,Point22_median,Point22_std,Point22_lat,Point22_lon,Point23_average,Point23_median,Point23_std,Point23_lat,Point23_lon,Point24_average,Point24_median,Point24_std,Point24_lat,Point24_lon,Point25_average,Point25_median,Point25_std,Point25_lat,Point25_lon,Point26_average,Point26_median,Point26_std,Point26_lat,Point26_lon
0,198501,bahawalnagar,286.86365,286.15625,5.213442,29.929705600000023,72.997855,286.82166,286.25,5.234732,29.679705600000023,73.247855,286.83292,286.28125,5.2190104,29.929705600000023,73.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,chishtian,287.1386,286.5,5.3023105,29.429705600000023,72.747855,287.01797,286.3125,5.2587395,29.679705600000023,72.747855,286.9597,286.375,5.2134986,29.679705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,fort abbas,287.98697,287.75,5.3702207,28.929705600000023,72.497855,287.67676,287.375,5.3860974,29.179705600000023,72.497855,287.4295,287.0,5.380458,29.179705600000023,72.747855,287.21582,286.8125,5.3894176,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,haroonabad,287.21582,286.8125,5.3894176,29.179705600000023,72.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,minchinabad,286.61426,286.0,5.1188025,30.179705600000023,73.497855,286.34854,285.8125,5.0797424,30.179705600000023,73.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,ahmadpur east,288.1386,287.375,5.3490014,29.179705600000023,70.997855,287.67557,287.0625,5.3795176,29.179705600000023,71.247855,287.5652,286.8125,5.3719234,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,bahawalpur,287.5652,286.8125,5.3719234,29.429705600000023,71.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,hasilpur,287.28006,286.75,5.321912,29.429705600000023,72.497855,287.04678,286.25,5.292844,29.679705600000023,72.497855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,khairpur tamewali,287.32712,286.6875,5.333751,29.429705600000023,71.997855,287.2338,286.375,5.330051,29.679705600000023,72.247855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,yazman,288.78,288.84375,5.389336,28.179705600000023,70.997855,288.5106,288.5625,5.5051136,28.429705600000023,70.997855,288.18362,288.09375,5.666793,28.679705600000023,70.997855,288.75824,288.84375,5.4927225,27.929705600000023,71.247855,288.69968,288.8125,5.425005,28.179705600000023,71.247855,288.5508,288.5,5.3966274,28.429705600000023,71.247855,288.28687,288.1875,5.4396048,28.679705600000023,71.247855,287.95514,287.625,5.401965,28.929705600000023,71.247855,288.83282,288.9375,5.4362917,27.929705600000023,71.497855,288.59912,288.6875,5.500954,28.179705600000023,71.497855,288.46414,288.46875,5.4136424,28.429705600000023,71.497855,288.2653,288.25,5.427734,28.679705600000023,71.497855,287.84802,287.5,5.3476906,28.929705600000023,71.497855,288.67902,288.6875,5.509914,27.929705600000023,71.747855,288.46597,288.46875,5.5497007,28.179705600000023,71.747855,288.38013,288.375,5.4460716,28.429705600000023,71.747855,288.18893,288.1875,5.45409,28.679705600000023,71.747855,287.82175,287.5,5.466329,28.929705600000023,71.747855,287.47195,286.9375,5.339623,29.179705600000023,71.747855,288.343,288.1875,5.4924955,28.429705600000023,71.997855,288.1502,288.0,5.468721,28.679705600000023,71.997855,287.9269,287.8125,5.512822,28.929705600000023,71.997855,287.5756,287.125,5.350131,29.179705600000023,71.997855,288.1808,288.0,5.417163,28.679705600000023,72.247855,288.01126,287.8125,5.3948803,28.929705600000023,72.247855,287.7882,287.5,5.377371,29.179705600000023,72.247855,287.50513,286.90625,5.3212976,29.429705600000023,72.247855
0,198501,dera ghazi khan,285.97556,285.5625,4.253293,29.929705600000023,70.247855,288.15677,287.46875,4.8969975,29.679705600000023,70.497855,287.07965,286.34375,4.829736,29.929705600000023,70.497855,286.3109,285.5,4.6738863,30.179705600000023,70.497855,287.33066,286.46875,5.3668714,29.929705600000023,70.747855,286.82443,285.9375,5.2507167,30.179705600000023,70.747855,286.93692,285.90625,5.045787,30.429705600000023,70.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,taunsa,285.76395,285.03125,4.407175,30.929705600000023,70.497855,286.04016,285.375,4.1340876,31.179705600000023,70.497855,287.157,286.3125,4.786416,30.679705600000023,70.747855,286.61124,285.625,4.966424,30.929705600000023,70.747855,286.54587,285.75,4.689294,31.179705600000023,70.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,jahanian,286.54587,285.75,4.689294,31.179705600000023,70.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,kabirwala,286.54587,285.75,4.689294,31.179705600000023,70.747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198501,khanewal,286.90097,285.875,5.319405,30.179705600000023,71.997855,286.8483,286.0,5.2702365,30.429705600000023,71.997855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
